LATITUDE,LONGITUDE,MMSI,SPEEDOVERGROUND,COURSEOVERGROUND
74.619120478,31.35236399000001,1,17.0,143.0
74.72641371200002,31.91486399000007,1,17.0,143.0
74.833706946,32.47736399000007,1,0.300000012,319.2999878
74.94100018,33.03986399000001,1,0.300000012,319.2999878
75.08157847700002,33.88361399000007,1,17.70000076,139.5
75.222156774,34.72736399000001,1,17.70000076,139.5
75.362735071,35.57111399000001,1,17.10000038,140.3000031
75.50331336800001,36.41486399000007,1,17.10000038,140.3000031
75.643891665,37.258613990000015,1,16.39999962,147.6000061
75.784469962,38.10236399000007,1,16.39999962,147.6000061
75.92504825900002,38.94611399000007,1,2.599999905,109.40000149999999
76.065626556,39.789863990000015,1,2.599999905,109.40000149999999
76.206204853,40.63361399000007,1,8.0,22.39999962
76.34678315,41.477363990000015,1,1.600000024,236.0
76.487361447,42.321113990000015,1,8.0,24.39999962
76.627939744,43.164863990000065,1,1.399999976,247.6999969
76.76851804100001,44.00861399000002,1,11.60000038,195.8000031
76.909096338,44.85236399000002,1,8.0,23.10000038
77.049674635,45.696113990000065,1,2.5,123.40000149999999
77.19025293199999,46.53986399000002,1,2.5,123.40000149999999
77.330831229,47.38361399000002,1,0.8999999759999999,357.39999389999997
77.471409526,48.227363990000065,1,5.1999998089999995,127.3000031
77.61198782299998,49.07111399000002,1,5.1999998089999995,127.3000031
77.75256612,49.91486398999997,1,0.600000024,283.2000122
77.78169274049998,50.68830148999997,1,5.8000001910000005,131.1000061
77.810819361,51.46173898999997,1,5.8000001910000005,131.1000061
77.8399459815,52.23517648999997,1,8.0,23.0
77.869072602,53.00861398999997,1,8.0,23.0
77.8981992225,53.78205148999997,1,0.0,333.5
77.92732584299998,54.55548898999997,1,0.0,320.7000122
77.9564524635,55.32892648999997,1,0.0,92.69999695
77.985579084,56.10236398999997,1,0.0,152.8999939
78.0147057045,56.87580148999997,1,0.0,0.0
78.043832325,57.64923898999997,1,0.0,137.3999939
78.07295894549998,58.42267648999997,1,0.0,167.1000061
78.102085566,59.19611398999997,1,0.0,138.8999939
78.1312121865,59.96955148999997,1,0.0,138.8999939
78.160338807,60.74298898999997,1,0.0,138.8999939
78.1894654275,61.51642648999997,1,0.0,138.8999939
78.21859204799998,62.28986398999997,1,0.0,117.40000149999999
78.2477186685,63.06330148999997,1,0.0,305.60000610000003
78.276845289,63.83673898999997,1,0.0,83.09999847
78.3059719095,64.61017648999996,1,0.0,83.09999847
78.33509853,65.38361398999996,1,0.0,83.09999847
78.313385193,66.4383014899995,1,0.0,83.09999847
78.29167185600001,67.49298898999996,1,0.0,340.39999389999997
78.269958519,68.54767648999996,1,0.0,354.10000610000003
78.24824518199999,69.60236399000041,1,2.400000095,123.09999850000001
78.226531845,70.65705148999996,1,2.400000095,123.09999850000001
78.204818508,71.7117389899995,1,1.200000048,249.60000609999997
78.18310517100001,72.76642648999996,1,6.1999998089999995,129.6999969
78.161391834,73.82111398999996,1,6.1999998089999995,129.6999969
78.13967849699999,74.87580149000041,1,2.599999905,122.59999850000001
78.11796516,75.93048898999996,1,2.599999905,122.59999850000001
78.096251823,76.9851764899995,1,8.0,24.20000076
78.07453848600001,78.03986398999996,1,6.8000001910000005,141.8999939
78.052825149,79.09455148999996,1,6.8000001910000005,141.8999939
78.03111181199999,80.14923899000041,1,7.099999905,147.6999969
78.009398475,81.20392648999996,1,7.099999905,147.6999969
77.987685138,82.2586139899995,1,16.89999962,149.1999969
77.96597180100001,83.31330148999996,1,7.5,177.6999969
77.944258464,84.36798898999996,1,7.5,177.6999969
77.92254512699999,85.42267649000041,1,2.5,120.6999969
77.90083179,86.47736398999996,1,2.5,120.6999969
77.83080491850001,87.03986398999996,1,0.8999999759999999,29.39999962
77.760778047,87.60236398999996,1,1.200000048,247.10000609999997
77.6907511755,88.16486398999996,1,1.200000048,247.10000609999997
77.62072430399999,88.72736398999996,1,0.800000012,215.6999969
77.5506974325,89.28986398999996,1,5.5,244.3000031
77.48067056100001,89.85236398999996,1,5.5,244.3000031
77.41064368949999,90.41486398999996,1,5.900000095,230.8000031
77.340616818,90.97736398999996,1,5.900000095,230.8000031
77.2705899465,91.53986398999996,1,8.0,25.29999924
77.20056307499998,92.10236399000007,1,2.5,122.90000149999999
77.1305362035,92.66486398999996,1,2.5,122.90000149999999
77.060509332,93.22736398999996,1,0.0,138.3999939
76.9904824605,93.78986398999996,1,11.5,349.0
76.920455589,94.35236398999996,1,11.5,348.0
76.8504287175,94.91486398999996,1,11.19999981,248.60000609999997
76.780401846,95.47736398999996,1,0.10000000099999999,185.6000061
76.7103749745,96.03986398999996,1,11.30000019,246.3000031
76.64034810300001,96.60236398999996,1,0.10000000099999999,185.6000061
76.5703212315,97.16486398999996,1,11.5,348.0
59.49838676,2.102363990999997,2,0.10000000099999999,185.6000061
59.889095282,2.383613990999997,2,11.30000019,243.6999969
60.279803804,2.664863990999997,2,0.10000000099999999,185.6000061
60.670512326,2.946113990999997,2,10.0,225.1999969
61.06122084800001,3.2273639910000043,2,0.10000000099999999,185.6000061
61.45192937,3.508613990999997,2,10.0,225.1999969
61.842637892,3.789863990999997,2,11.5,347.0
62.233346413999996,4.071113991000003,2,0.10000000099999999,185.6000061
62.624054936,4.352363990999997,2,0.10000000099999999,185.6000061
63.014763458000004,4.633613991000003,2,10.0,225.1999969
63.40547198,4.914863990999997,2,0.0,34.20000076
63.796180502,5.196113990999997,2,8.600000381000001,299.0
64.186889024,5.477363990999996,2,10.0,225.1999969
64.577597546,5.7586139910000025,2,4.3000001910000005,119.0
64.968306068,6.0398639910000025,2,10.0,225.1999969
65.35901459,6.321113990999996,2,0.0,34.20000076
65.749723112,6.602363990999996,2,8.600000381000001,299.0
66.140431634,6.883613990999996,2,11.60000038,349.0
66.531140156,7.1648639910000025,2,4.3000001910000005,119.0
66.921848678,7.4461139910000025,2,0.0,34.20000076
67.3125572,7.727363990999978,2,8.600000381000001,299.0
67.4880002285,8.219551490949982,2,8.899999618999999,225.6999969
67.663443257,8.711738990899986,2,4.3000001910000005,119.0
67.8388862855,9.203926490849968,2,0.0,34.20000076
68.014329314,9.696113990799972,2,8.600000381000001,299.0
68.18977234249999,10.188301490749977,2,3.700000048,246.3000031
68.365215371,10.680488990700011,2,4.3000001910000005,119.0
68.5406583995,11.172676490649991,2,0.0,34.20000076
68.716101428,11.664863990599995,2,8.600000381000001,299.0
68.8915444565,12.157051490550005,2,11.60000038,348.0
69.066987485,12.649238990499981,2,3.700000048,246.3000031
69.2424305135,13.141426490449991,2,4.3000001910000005,119.0
69.417873542,13.633613990399963,2,0.0,34.20000076
69.59331657050001,14.125801490349973,2,8.600000381000001,299.0
69.76875959899999,14.617988990299974,2,3.700000048,246.3000031
69.9442026275,15.110176490250012,2,4.3000001910000005,119.0
70.119645656,15.60236399019999,2,4.3000001910000005,119.0
70.2950886845,16.094551490149993,2,0.0,183.3999939
70.470531713,16.586738990100002,2,8.600000381000001,299.0
70.6459747415,17.07892649004998,2,3.700000048,246.3000031
70.82141777,17.571113989999983,2,4.0,119.0
71.0273968905,18.133613989999983,2,3.700000048,246.3000031
71.23337601099999,18.69611398999996,2,0.0,183.3999939
71.4393551315,19.258613989999983,2,8.600000381000001,299.0
71.645334252,19.821113989999983,2,11.60000038,348.0
71.8513133725,20.383613989999983,2,4.0,119.0
72.057292493,20.94611399000001,2,0.0,183.3999939
72.26327161350001,21.508613989999986,2,8.600000381000001,299.0
72.469250734,22.071113989999986,2,3.0,254.3000031
72.6752298545,22.633613989999986,2,4.0,119.0
72.88120897499998,23.19611398999996,2,8.600000381000001,299.0
73.0871880955,23.758613989999986,2,8.600000381000001,299.0
73.293167216,24.321113989999986,2,0.0,183.3999939
73.49914633649999,24.883613989999986,2,0.0,244.0
73.70512545700002,25.44611399000001,2,4.0,119.0
73.9111045775,26.008613989999986,2,8.600000381000001,298.0
74.117083698,26.571113989999986,2,8.600000381000001,298.0
74.3230628185,27.133613989999986,2,0.0,183.3999939
74.529041939,27.69611398999996,2,0.0,244.0
74.7350210595,28.258613989999986,2,4.0,119.0
74.94100018,28.82111398999996,2,8.699999809,298.0
74.985342036,29.34845773999996,2,0.0,183.3999939
75.02968389200002,29.87580148999996,2,11.60000038,348.0
75.074025748,30.403145239999844,2,0.0,244.0
75.118367604,30.93048898999996,2,4.0,119.0
75.16270946,31.45783273999996,2,10.30000019,245.8000031
75.207051316,31.98517648999996,2,0.0,244.0
75.25139317200002,32.512520239999965,2,4.0,119.0
75.295735028,33.039863989999844,2,4.0,119.0
75.340076884,33.567207739999965,2,0.0,244.0
75.38441874,34.094551489999965,2,8.699999809,298.0
75.428760596,34.621895239999965,2,8.699999809,298.0
75.47310245199999,35.149238989999965,2,10.30000019,245.8000031
75.51744430800001,35.676582739999844,2,3.700000048,118.0
75.561786164,36.203926489999965,2,0.0,322.2999878
75.60612802,36.731270239999965,2,10.30000019,245.8000031
75.650469876,37.258613989999965,2,3.700000048,118.0
75.694811732,37.785957739999965,2,0.0,322.2999878
75.73915358800001,38.313301489999844,2,8.699999809,298.0
75.783495444,38.840645239999965,2,8.699999809,298.0
75.8278373,39.367988989999965,2,10.30000019,245.8000031
75.88564504899999,40.00080149000007,2,11.60000038,349.0
75.943452798,40.633613989999965,2,11.60000038,349.0
76.001260547,41.26642649000007,2,3.700000048,118.0
76.05906829599998,41.899238989999965,2,0.0,322.2999878
76.116876045,42.532051489999965,2,10.30000019,245.8000031
76.17468379399999,43.164863990000065,2,11.5,346.0
76.23249154300001,43.79767648999997,2,11.5,346.0
76.290299292,44.430488990000065,2,3.700000048,118.0
76.34810704099999,45.06330148999997,2,0.0,322.2999878
76.40591479,45.69611398999997,2,10.30000019,245.8000031
76.463722539,46.328926490000065,2,11.5,343.0
76.52153028800001,46.96173898999997,2,11.5,343.0
76.579338037,47.594551490000065,2,3.700000048,118.0
76.63714578599999,48.22736398999997,2,0.0,322.2999878
76.694953535,48.86017648999997,2,10.89999962,244.6999969
76.752761284,49.492988990000065,2,3.700000048,118.0
76.81056903300001,50.12580148999997,2,0.0,322.2999878
76.868376782,50.758613990000065,2,8.199999809,299.0
76.92618453099999,51.39142648999997,2,11.80000019,241.8000031
76.98399228,52.02423898999997,2,3.700000048,118.0
77.02242097199999,52.69220773999972,2,0.10000000099999999,82.59999847
77.06084966399999,53.36017648999972,2,8.0,299.0
77.099278356,54.02814523999997,2,11.80000019,241.8000031
77.137707048,54.69611398999997,2,3.700000048,118.0
77.17613573999998,55.36408273999972,2,0.10000000099999999,82.59999847
77.214564432,56.03205148999997,2,11.80000019,241.8000031
77.252993124,56.70002023999997,2,11.5,341.0
77.29142181600001,57.36798898999997,2,11.5,341.0
77.32985050799998,58.03595773999972,2,3.700000048,118.0
77.36827919999998,58.70392648999972,2,0.10000000099999999,82.59999847
77.406707892,59.37189523999997,2,7.8000001910000005,298.0
77.445136584,60.03986398999997,2,11.80000019,241.8000031
77.48356527600001,60.70783273999972,2,11.39999962,334.0
77.521993968,61.37580148999997,2,11.39999962,334.0
77.56042266,62.04377023999997,2,3.700000048,118.0
77.598851352,62.71173898999997,2,0.10000000099999999,82.59999847
77.637280044,63.37970773999972,2,11.80000019,241.8000031
77.67570873599999,64.04767648999972,2,3.700000048,118.0
77.714137428,64.71564523999996,2,0.10000000099999999,82.59999847
77.75256612,65.38361398999996,2,12.10000038,232.8000031
77.774541711,66.22736398999996,2,0.10000000099999999,82.59999847
77.796517302,67.07111398999996,2,12.10000038,232.8000031
77.818492893,67.91486398999996,2,11.5,334.0
77.840468484,68.75861398999996,2,11.5,334.0
77.862444075,69.60236398999996,2,3.599999905,118.0
77.884419666,70.44611398999996,2,0.0,259.8999939
77.906395257,71.28986398999996,2,12.10000038,232.8000031
77.928370848,72.13361398999996,2,0.0,259.8999939
77.950346439,72.97736398999996,2,12.10000038,232.8000031
77.97232203,73.82111398999996,2,11.5,334.0
77.994297621,74.66486398999996,2,11.5,334.0
78.016273212,75.50861398999996,2,3.5,119.0
78.038248803,76.35236398999996,2,0.0,259.8999939
78.060224394,77.19611398999996,2,12.10000038,232.8000031
78.082199985,78.03986398999996,2,0.0,259.8999939
78.104175576,78.88361398999996,2,12.10000038,232.8000031
78.126151167,79.72736398999996,2,11.60000038,333.0
78.148126758,80.57111398999996,2,11.60000038,333.0
78.17010234899999,81.41486398999996,2,3.5,117.0
78.19207794,82.25861398999996,2,0.0,259.8999939
78.155006438,82.99689523999996,2,12.10000038,237.1999969
78.11793493600001,83.73517648999973,2,0.0,259.8999939
78.08086343400001,84.47345773999973,2,7.6999998089999995,299.0
78.043791932,85.21173898999996,2,11.60000038,329.0
78.00672043,85.95002023999996,2,11.60000038,329.0
77.969648928,86.68830148999996,2,11.80000019,255.3000031
77.93257742600001,87.42658273999973,2,0.0,319.2000122
77.89550592399999,88.16486398999996,2,11.80000019,255.3000031
77.858434422,88.90314523999996,2,3.400000095,117.0
77.82136292000001,89.64142648999973,2,11.60000038,326.0
77.78429141800001,90.37970773999972,2,11.60000038,326.0
77.747219916,91.11798898999996,2,0.0,319.2000122
77.710148414,91.85627023999996,2,7.8000001910000005,299.0
77.673076912,92.59455148999996,2,11.80000019,255.3000031
77.63600541000002,93.33283273999972,2,3.400000095,120.0
77.598933908,94.07111398999996,2,0.0,319.2000122
77.561862406,94.80939523999996,2,11.60000038,327.0
77.52479090400001,95.54767648999972,2,11.60000038,327.0
77.48771940200001,96.28595773999972,2,11.80000019,255.3000031
60.89599961,4.211738990999997,3,3.400000095,120.0
61.16134433,4.07111399099999,3,11.80000019,255.3000031
61.42668904999999,3.930488990999997,3,0.0,319.2000122
61.69203377,3.789863990999997,3,7.8000001910000005,298.0
61.95737849,3.649238990999997,3,3.400000095,120.0
62.22272321,3.508613990999997,3,3.400000095,120.0
62.48806793,3.36798899099999,3,0.0,319.2000122
62.75341265,3.227363990999997,3,11.80000019,256.8999939
63.01875737,3.086738990999997,3,0.0,319.2000122
63.28410209,2.946113990999997,3,11.80000019,250.60000609999997
63.54944680999999,2.805488990999997,3,0.0,0.0
63.81479153,2.664863990999997,3,11.80000019,250.60000609999997
64.08013625,2.524238990999997,3,11.69999981,327.0
64.34548097,2.383613990999997,3,11.69999981,327.0
64.61082569,2.24298899099999,3,3.299999952,124.0
64.87617041,2.10236399099999,3,0.0,0.0
65.14151512999999,1.9617389909999967,3,11.80000019,250.60000609999997
65.40685984999999,1.8211139909999967,3,0.0,0.0
65.67220456999999,1.6804889909999972,3,11.80000019,250.60000609999997
65.93754928999999,1.5398639909999972,3,13.60000038,72.90000153
66.20289401,1.399238991,3,33.40000153,322.2999878
66.3985637245,1.399238991,3,3.299999952,126.0
66.59423343899999,1.399238991,3,0.0,0.0
66.78990315349999,1.399238991,3,11.80000019,250.60000609999997
66.98557286799999,1.399238991,3,0.699999988,100.5
67.18124258249999,1.399238991,3,11.80000019,250.60000609999997
67.37691229699999,1.399238991,3,3.299999952,126.0
67.57258201149999,1.399238991,3,0.0,0.0
67.76825172599999,1.399238991,3,8.199999809,299.0
67.96392144049999,1.399238991,3,11.80000019,325.0
68.15959115499999,1.399238991,3,11.19999981,240.39999390000003
68.3552608695,1.399238991,3,0.0,0.0
68.550930584,1.399238991,3,6.8000001910000005,98.19999695
68.7466002985,1.399238991,3,11.19999981,240.39999390000003
68.942270013,1.399238991,3,7.5,28.0
69.1379397275,1.399238991,3,11.80000019,324.0
69.333609442,1.399238991,3,11.80000019,324.0
69.5292791565,1.399238991,3,0.0,0.0
69.72494887100001,1.399238991,3,0.699999988,51.29999924
69.92061858550001,1.399238991,3,3.299999952,122.0
70.1162883,1.399238991,3,22.20000076,22.0
70.39320682399999,1.399238991,3,11.19999981,240.39999390000003
70.670125348,1.399238991,3,11.80000019,322.0
70.947043872,1.399238991,3,11.80000019,322.0
71.22396239599999,1.399238991,3,0.0,284.89999389999997
71.50088092,1.399238991,3,0.0,0.0
71.777799444,1.399238991,3,3.200000048,121.0
72.05471796799998,1.399238991,3,11.19999981,240.39999390000003
72.331636492,1.399238991,3,22.20000076,20.0
72.608555016,1.399238991,3,7.5,27.0
72.88547353999998,1.399238991,3,0.0,0.0
73.162392064,1.399238991,3,0.0,235.60000609999997
73.439310588,1.399238991,3,11.19999981,240.39999390000003
73.71622911200002,1.399238991,3,11.19999981,240.39999390000003
73.993147636,1.399238991,3,0.0,0.0
74.27006616,1.399238991,3,11.69999981,317.0
74.54698468400001,1.399238991,3,11.69999981,317.0
74.823903208,1.399238991,3,7.099999905,150.5
75.100821732,1.399238991,3,3.200000048,121.0
75.37774025600001,1.399238991,3,4.1999998089999995,97.30000305
75.65465878,1.3992389909999474,3,22.29999924,351.0
75.721125455,1.9265827409500391,3,0.0,0.0
75.78759213000002,2.4539264909000167,3,8.699999809,298.0
75.85405880500002,2.9812702408499945,3,10.39999962,236.1999969
75.92052548000002,3.5086139908000864,3,10.39999962,236.1999969
75.986992155,4.03595774074995,3,11.80000019,39.70000076
76.05345883,4.563301490699928,3,0.0,0.0
76.119925505,5.0906452406499065,3,0.0,0.0
76.18639218,5.617988990599997,3,11.69999981,319.0
76.252858855,6.145332740549973,3,11.69999981,319.0
76.31932553,6.672676490499952,3,16.79999924,329.0
76.385792205,7.200020240450042,3,6.6999998089999995,230.60000609999997
76.45225888,7.727363990400022,3,7.5,27.0
76.518725555,8.25470774035,3,11.60000038,314.0
76.58519223,8.782051490299978,3,11.60000038,314.0
76.651658905,9.309395240250069,3,11.30000019,310.0
76.71812557999998,9.836738990199931,3,6.6999998089999995,230.60000609999997
76.78459225499998,10.364082740149911,3,3.299999952,119.0
76.85105893,10.891426490100002,3,9.100000381000001,301.0
76.917525605,11.41877024004998,3,6.6999998089999995,230.60000609999997
76.98399228,11.946113989999954,3,6.6999998089999995,230.60000609999997
77.06559434100001,12.684395239999954,3,10.30000019,300.0
77.14719640199999,13.422676489999844,3,10.30000019,286.0
77.22879846299999,14.160957739999844,3,10.30000019,286.0
77.310400524,14.899238989999954,3,1.5,17.0
77.392002585,15.637520239999954,3,3.400000095,116.0
77.473604646,16.375801489999958,3,7.5,28.0
77.555206707,17.114082739999958,3,9.0,218.5
77.63680876800001,17.852363989999958,3,5.5,230.0
77.71841082899999,18.590645239999844,3,0.0,0.0
77.80001289,19.32892648999996,3,5.5,230.0
77.881614951,20.06720773999996,3,9.5,302.0
77.963217012,20.80548898999996,3,9.0,93.09999847
78.044819073,21.54377023999996,3,3.299999952,118.0
78.126421134,22.28205148999996,3,0.8999999759999999,248.8000031
78.208023195,23.020332739999844,3,0.600000024,45.59999847
78.28962525600001,23.758613989999844,3,8.0,290.0
78.37122731699999,24.49689523999996,3,10.19999981,271.0
78.452829378,25.23517648999996,3,10.19999981,271.0
78.534431439,25.97345773999996,3,0.400000006,169.1000061
78.6160335,26.71173898999996,3,7.599999905,28.0
78.66261704600001,27.52033273999996,3,9.899999618999999,302.0
78.709200592,28.32892648999996,3,3.299999952,122.0
78.755784138,29.13752023999996,3,10.5,270.0
78.80236768399999,29.94611398999996,3,10.5,270.0
78.84895123,30.75470773999996,3,5.599999905,284.0
78.895534776,31.56330148999996,3,3.400000095,122.0
78.942118322,32.371895239999965,3,4.0,79.80000305
78.988701868,33.180488990000185,3,0.200000003,39.0
79.035285414,33.989082739999965,3,7.599999905,27.0
79.08186896000002,34.797676490000185,3,9.699999809,299.0
79.128452506,35.606270239999965,3,3.099999905,277.2999878
79.175036052,36.414863989999965,3,3.099999905,277.2999878
79.221619598,37.223457739999965,3,9.699999809,299.0
79.268203144,38.032051489999965,3,3.700000048,123.0
79.31478669,38.840645239999965,3,0.0,96.0
79.361370236,39.649238989999965,3,12.0,53.20000076
79.40795378199999,40.457832740000185,3,0.0,96.0
79.454537328,41.266426489999965,3,12.0,53.90000153
79.50112087400001,42.075020240000185,3,0.0,96.0
79.54770442,42.883613989999496,3,0.0,96.0
79.55404401850001,43.6570514899995,3,12.10000038,54.59999847
79.560383617,44.4304889899995,3,0.0,96.0
79.5667232155,45.2039264899995,3,11.89999962,52.90000153
79.573062814,45.977363989997684,3,0.0,96.0
79.5794024125,46.7508014899995,3,0.0,96.0
79.58574201100001,47.5242389899995,3,21.20000076,98.80000305
79.5920816095,48.2976764899995,3,21.20000076,98.80000305
79.598421208,49.0711139899995,3,12.0,58.29999924
79.6047608065,49.844551489997684,3,0.0,96.0
79.611100405,50.6179889899995,3,11.89999962,60.29999924
79.61744000350001,51.3914264899995,3,0.0,96.0
79.623779602,52.1648639899995,3,0.0,96.0
79.6301192005,52.9383014899995,3,21.29999924,98.69999695
79.636458799,53.711738989997684,3,21.29999924,98.69999695
79.6427983975,54.4851764899995,3,0.200000003,158.3999939
79.64913799600001,55.2586139899995,3,12.0,64.69999695
79.6554775945,56.0320514899995,3,0.200000003,158.3999939
79.661817193,56.8054889899995,3,11.89999962,66.69999695
79.6681567915,57.578926489997684,3,0.200000003,158.3999939
79.67449639,58.35236398999997,3,0.200000003,158.3999939
79.64867255200002,59.51252023999997,3,11.69999981,69.69999695
79.622848714,60.67267648999997,3,0.200000003,158.3999939
79.597024876,61.83283273999997,3,0.10000000099999999,185.0
79.571201038,62.99298899000041,3,11.39999962,71.19999695
79.5453772,64.15314523999996,3,0.200000003,158.3999939
79.519553362,65.31330149000041,3,11.60000038,349.0
79.493729524,66.47345773999996,3,11.60000038,349.0
79.46790568600001,67.63361399000041,3,11.19999981,72.19999695
79.442081848,68.79377023999996,3,8.600000381000001,298.0
79.41625801,69.95392648999996,3,11.5,346.0
79.390434172,71.11408273999996,3,11.5,346.0
79.36461033399999,72.27423898999996,3,11.5,346.0
79.338786496,73.43439523999996,3,0.200000003,121.5
79.312962658,74.59455148999996,3,8.399999618999999,299.0
79.28713882,75.75470774000041,3,11.10000038,71.59999847
79.261314982,76.91486398999996,3,11.5,343.0
79.235491144,78.07502024000041,3,11.5,343.0
79.209667306,79.23517648999996,3,8.300000191,277.0
79.18384346799998,80.39533274000041,3,10.89999962,70.5
79.15801963,81.55548898999996,3,8.300000191,279.7000122
79.04135274149999,82.39923899000007,3,0.600000024,105.40000149999999
78.924685853,83.24298898999996,3,8.199999809,299.0
78.8080189645,84.08673899000007,3,21.29999924,98.40000153
78.691352076,84.93048898999996,3,21.29999924,98.40000153
78.5746851875,85.77423899000007,3,0.8999999759999999,90.59999847
78.458018299,86.61798898999996,3,8.0,299.0
78.3413514105,87.46173899000006,3,10.39999962,72.09999847
78.224684522,88.30548898999996,3,21.29999924,99.09999847
78.1080176335,89.14923898999996,3,21.29999924,99.09999847
77.991350745,89.99298898999996,3,1.200000048,98.0
77.8746838565,90.83673898999996,3,11.5,341.0
77.75801696799998,91.68048899000007,3,11.5,341.0
77.6413500795,92.52423898999996,3,10.19999981,73.0
77.52468319100001,93.36798899000007,3,7.8000001910000005,298.0
77.4080163025,94.21173898999996,3,11.39999962,334.0
77.291349414,95.05548899000007,3,11.39999962,334.0
77.1746825255,95.89923898999996,3,11.39999962,334.0
77.058015637,96.74298898999996,3,1.7000000480000002,102.3000031
76.9413487485,97.58673898999996,3,7.6999998089999995,298.0
58.0404044,2.1023639910000003,4,9.600000381000001,72.30000305
58.3755802685,2.1375202410000003,4,7.6999998089999995,297.0
58.710756137,2.172676491,4,9.100000381000001,71.5
59.0459320055,2.2078327410000003,4,8.300000191,279.60000610000003
59.381107873999994,2.2429889910000003,4,2.0,110.3000031
59.7162837425,2.278145241,4,7.6999998089999995,297.0
60.051459611000006,2.3133014910000003,4,11.5,334.0
60.3866354795,2.3484577410000003,4,11.5,334.0
60.721811348,2.3836139910000003,4,11.5,334.0
61.0569872165,2.4187702410000003,4,2.299999952,101.4000015
61.392163085,2.4539264910000003,4,7.6999998089999995,297.0
61.7273389535,2.4890827410000003,4,7.6999998089999995,297.0
62.062514822,2.5242389910000003,4,8.5,71.40000153
62.3976906905,2.5593952410000003,4,2.5,104.5
62.732866558999994,2.5945514910000003,4,8.199999809,280.39999389999997
63.0680424275,2.6297077410000007,4,7.6999998089999995,299.0
63.403218296000006,2.6648639910000003,4,11.5,334.0
63.7383941645,2.7000202410000003,4,11.5,334.0
64.073570033,2.7351764910000003,4,8.100000381000001,71.5
64.4087459015,2.7703327410000003,4,7.6999998089999995,299.0
64.74392177,2.805488990999997,4,3.0,95.19999695
65.0361801035,3.016426490999997,4,11.60000038,333.0
